name,strand,start,end,chrom
Reg4,+,98222155,98236748,chr3
Rel,-,23741728,23770970,chr11
Rela,+,5637489,5648130,chr19
Relb,-,19606221,19629438,chr7
Rell1,-,63908897,63968897,chr5
Rell2,+,37955558,37959179,chr18
Reln,-,21884453,22344705,chr5
Relt,-,100845847,100863413,chr7
Rem1,+,152627007,152635191,chr2
Rem2,+,54476099,54480434,chr14
Ren1,+,133350673,133360319,chr1
Ren2,+,133350565,133360323,chr1
Renbp,-,73922120,73930850,chrX
Rep15,+,147032536,147033518,chr6
Repin1,+,48593882,48599082,chr6
Reps1,+,18055939,18125155,chr10
Reps2,-,162411951,162643658,chrX
Rer1,-,155074111,155086297,chr4
Rere,+,150281915,150621966,chr4
Rerg,-,137054824,137170496,chr6
Rergl,-,139493181,139501909,chr6
Resp18,-,75272201,75278380,chr1
Rest,+,77265493,77283697,chr5
Ret,-,118151747,118197744,chr6
Retn,+,3655769,3659818,chr8
Retnla,+,48842551,48844461,chr16
Retnlb,+,48816855,48818892,chr16
Retnlg,+,48872607,48874498,chr16
Retsat,+,72598627,72607488,chr6
Rev1,-,38052785,38129662,chr1
Rev3l,+,39732159,39875205,chr10
Rex2,+,147021849,147060799,chr4
Rexo1,-,80540925,80561560,chr10
Rexo2,-,48468513,48480611,chr9
Rexo4,-,26953562,26964386,chr2
Rfc1,-,65261851,65335639,chr5
Rfc2,+,134582689,134598328,chr5
Rfc3,-,151642823,151651208,chr5
Rfc4,-,23113947,23127730,chr16
Rfc5,-,117379144,117389023,chr5
Rfesd,-,76001534,76018712,chr13
Rffl,-,82803818,82871210,chr11
Rfk,+,17394042,17401349,chr19
Rfng,-,120780744,120784204,chr11
Rfpl3s,-,55962588,55980932,chr9
Rfpl4,-,5109786,5116911,chr7
Rfpl4b,-,38820540,38821779,chr10
Rft1,+,30654374,30691313,chr14
Rftn1,-,49993306,50190497,chr17
Rftn2,-,55170159,55226782,chr1
Rfwd2,+,159232325,159347580,chr1
Rfwd3,-,111270943,111300222,chr8
Rfx1,+,84066835,84096992,chr8
Rfx2,-,56775896,56831008,chr17
Rfx3,-,27761720,28011166,chr19
Rfx4,+,84756047,84906538,chr10
Rfx5,+,94955014,94961561,chr3
Rfx6,+,51677759,51730429,chr10
Rfx7,+,72532239,72622949,chr9
Rfx8,-,39665300,39720989,chr1
Rfxank,-,70130805,70139197,chr8
Rfxap,-,54803114,54807791,chr3
Rgag1,+,143099593,143104335,chrX
Rgag4,-,102066541,102071307,chrX
Rgcc,-,79288749,79301635,chr14
Rgl1,-,152517529,152625111,chr1
Rgl2,+,33929893,33937687,chr17
Rgl3,-,21971526,21989453,chr9
Rgma,+,73375519,73419899,chr7
Rgmb,-,15806252,15826586,chr17
Rgn,+,20549817,20562087,chrX
Rgp1,+,43578734,43587487,chr4
Rgr,-,37034908,37049014,chr14
Rgs1,-,144244668,144249104,chr1
Rgs10,-,128373624,128418172,chr7
Rgs11,+,26202961,26211324,chr17
Rgs12,+,34949447,35033593,chr5
Rgs13,-,144138666,144177372,chr1
Rgs14,+,55369731,55384687,chr13
Rgs16,+,153740352,153745468,chr1
Rgs17,-,5825663,5922400,chr10
Rgs18,-,144752840,144775421,chr1
Rgs19,-,181688418,181693977,chr2
Rgs2,-,143999337,144004149,chr1
Rgs20,-,4909575,5070285,chr1
Rgs21,-,144519689,144567667,chr1
Rgs22,-,36009476,36140400,chr15
Rgs3,+,62559846,62703019,chr4
Rgs4,-,169741476,169747642,chr1
Rgs5,+,169655500,169693526,chr1
Rgs6,+,82617037,83158813,chr12
Rgs7,-,175059075,175492545,chr1
Rgs7bp,-,104947152,105054930,chr13
Rgs8,+,153653036,153697665,chr1
Rgs9,-,109225354,109298181,chr11
Rgs9bp,-,35578995,35585582,chr7
Rgsl1,-,153779386,153844141,chr1
Rhag,+,40811148,40840754,chr17
Rhbdd1,+,82316578,82445367,chr1
Rhbdd2,+,135632653,135646376,chr5
Rhbdd3,+,5099272,5106100,chr11
Rhbdf1,-,32209584,32222293,chr11
Rhbdf2,-,116598165,116627019,chr11
Rhbdl1,-,25834464,25837127,chr17
Rhbdl2,+,123787874,123829904,chr4
Rhbdl3,+,80300911,80355986,chr11
Rhbg,-,88242873,88254684,chr3
Rhcg,-,79593362,79617657,chr7
Rhd,+,134864535,134896172,chr4
Rheb,-,24802822,24842361,chr5
Rhebl1,-,98877759,98881414,chr15
Rhno1,-,128356999,128362897,chr6
Rho,+,115931926,115938830,chr6
Rhoa,+,108306204,108337939,chr9
Rhob,-,8497758,8499985,chr12
Rhobtb1,+,69208551,69291784,chr10
Rhobtb2,-,69784989,69805545,chr14
Rhobtb3,-,75869536,75943824,chr13
Rhoc,+,104789033,104794459,chr3
Rhod,-,4425456,4439424,chr19
Rhof,-,123118179,123132629,chr5
Rhog,-,102239122,102250118,chr7
Rhoh,+,65863568,65896700,chr5
Rhoj,+,75308312,75401455,chr12
Rhoq,+,86963110,87000069,chr17
Rhot1,+,80209054,80267907,chr11
Rhot2,-,25838837,25844851,chr17
Rhou,+,123653928,123663880,chr8
Rhov,-,119269200,119271226,chr2
Rhox1,-,37213804,37222258,chrX
Rhox10,+,38066474,38071688,chrX
Rhox11,-,38076597,38085139,chrX
Rhox12,-,38104061,38110907,chrX
Rhox13,+,38120839,38129966,chrX
Rhox2a,+,37244991,37249690,chrX
Rhox2b,+,37412104,37416806,chrX
Rhox2c,+,37453658,37458375,chrX
Rhox2d,+,37493409,37497715,chrX
Rhox2e,+,37530467,37541809,chrX
Rhox2f,+,37571420,37576159,chrX
Rhox2g,-,37639111,37643470,chrX
Rhox2h,-,37668996,37673277,chrX
Rhox3a,+,37249918,37258978,chrX
Rhox3c,+,37469867,37473961,chrX
Rhox3e,+,37254877,37550897,chrX
Rhox3f,+,37581351,37585496,chrX
Rhox3g,-,37623430,37628139,chrX
Rhox3h,-,37657687,37668764,chrX
Rhox4a,+,37265374,37395620,chrX
Rhox4b,+,37432493,37437278,chrX
Rhox4c,+,37480336,37485124,chrX
Rhox4d,+,37514534,37519175,chrX
Rhox4e,+,37557411,37562282,chrX
Rhox4f,-,37602894,37607686,chrX
Rhox4g,-,37646500,37651327,chrX
Rhox5,+,37754607,37808878,chrX
Rhox6,+,37827054,37829857,chrX
Rhox7a,+,37831685,37841171,chrX
Rhox8,-,37874775,37878944,chrX
Rhox9,-,37899096,37901770,chrX
Rhpn1,+,75704287,75714419,chr15
Rhpn2,+,35334236,35392287,chr7
Rian,+,109603944,109661711,chr12
Ribc1,-,152004583,152016295,chrX
Ribc2,+,85132098,85144569,chr15
Ric1,+,29522281,29605921,chr19
Ric3,-,109034318,109083324,chr7
Ric8,+,140857396,140863731,chr7
Ric8b,+,84917612,85018337,chr10
Rictor,+,6708380,6800400,chr15
Rif1,+,52072836,52122381,chr2
Riiad1,-,94464984,94473591,chr3
Rilp,+,75510093,75513166,chr11
Rilpl1,-,124493079,124531391,chr5
Rilpl2,-,124463264,124478235,chr5
Rimbp2,-,128760400,128953362,chr5
Rimbp3,+,17208134,17213982,chr16
Rimkla,-,119465284,119492598,chr4
Rimklb,-,122453608,122486305,chr6
Rims1,-,22288421,22805724,chr1
Rims2,+,39198285,39684372,chr15
Rims3,+,120877868,120891560,chr4
Rims4,-,163863880,163918683,chr2
Rin1,+,5050807,5057071,chr19
Rin2,+,145786115,145887616,chr2
Rin3,+,102283073,102390854,chr12
Ring1,-,34020791,34024680,chr17
Rinl,+,28788968,28798966,chr7
Rint1,+,23787743,23820369,chr5
Riok1,+,38036988,38061433,chr13
Riok2,+,17374331,17394899,chr17
Riok3,+,12128849,12157367,chr18
Ripk1,+,34002873,34035170,chr13
Ripk2,-,16123374,16163498,chr4
Ripk3,-,55784994,55788857,chr14
Ripk4,-,97741941,97763755,chr16
Ripply1,-,139779680,139782353,chrX
Ripply2,+,87015536,87019916,chr9
Ripply3,+,94328421,94336935,chr16
Rit1,+,88716853,88731048,chr3
Rit2,-,30974313,31317128,chr18
Rita1,-,120609059,120612589,chr5
Rlbp1,-,79374869,79387027,chr7
Rlf,-,121145372,121188534,chr4
Rlim,-,103957166,103981284,chrX
Rln1,-,29331754,29334670,chr19
Rln3,-,84043066,84044979,chr8
Rltpr,+,105690905,105698165,chr8
Rmdn1,+,19575065,19606932,chr4
Rmdn2,+,79614899,79682152,chr17
Rmdn3,-,119136997,119157034,chr2
Rmi1,+,58402247,58411149,chr13
Rmi2,+,10835058,10843235,chr16
Rmnd1,-,4403168,4432352,chr10
Rmnd5a,-,71388633,71440637,chr6
Rmnd5b,-,51623672,51635896,chr11
Rmrp,-,43492784,43493059,chr4
Rmst,-,92081745,92165178,chr10
Rn4.5s,-,47654920,47752925,chr6
Rn45s,+,39842996,39848829,chr17
Rnase1,-,51145001,51146767,chr14
Rnase10,+,51007750,51010758,chr14
Rnase11,-,51049450,51050163,chr14
Rnase12,-,51056697,51057242,chr14
Rnase13,-,51922159,51922773,chr14
Rnase2a,-,51255261,51256112,chr14
Rnase2b,+,51162259,51163018,chr14
Rnase4,+,51091076,51106151,chr14
Rnase6,+,51129067,51131121,chr14
Rnase9,-,51038458,51041867,chr14
Rnaseh1,+,28649601,28659591,chr12
Rnaseh2a,-,84956609,84966011,chr8
Rnaseh2b,+,62332104,62372992,chr14
Rnaseh2c,+,5601872,5602959,chr19
Rnasek,-,70238122,70239852,chr11
Rnasel,+,153749425,153764221,chr1
Rnaset2a,-,8128597,8147788,chr17
Rnaset2b,-,6978859,8147832,chr17
Rnd1,-,98669204,98677461,chr15
Rnd2,+,101468337,101471306,chr11
Rnd3,-,51130438,51149111,chr2
Rnf10,-,115241769,115272895,chr5
Rnf103,+,71493893,71510881,chr6
Rnf11,-,109452856,109476505,chr4
Rnf111,-,70425428,70503725,chr9
Rnf112,-,61448416,61453992,chr11
Rnf113a1,+,37191342,37192465,chrX
Rnf113a2,+,84417199,84418578,chr12
Rnf114,+,167492644,167516166,chr2
Rnf115,+,96727610,96791155,chr3
Rnf121,-,102019871,102065132,chr7
Rnf122,+,31111845,31131473,chr8
Rnf123,-,108051671,108079375,chr9
Rnf125,+,20944624,20983848,chr18
Rnf126,-,79758514,79766952,chr10
Rnf128,+,139563339,139673145,chrX
Rnf13,+,57736061,57835425,chr3
Rnf130,+,50025330,50125719,chr11
Rnf133,-,23648868,23650305,chr6
Rnf135,+,80183871,80199753,chr11
Rnf138,+,21001299,21028224,chr18
Rnf138rt1,-,163760138,163761332,chrX
Rnf139,+,58889228,58902390,chr15
Rnf14,+,38296634,38317849,chr18
Rnf141,-,110816534,110844381,chr7
Rnf144a,-,26306793,26415262,chr12
Rnf144b,+,47122719,47247991,chr13
Rnf145,+,44518963,44565520,chr11
Rnf146,-,29344175,29362442,chr10
Rnf148,-,23653894,23655136,chr6
Rnf149,-,39551295,39577347,chr1
Rnf150,+,82863355,83091271,chr8
Rnf151,-,24715839,24718057,chr17
Rnf152,-,105276916,105356710,chr1
Rnf157,-,116336344,116413032,chr11
Rnf165,-,77456109,77565136,chr18
Rnf166,-,122466146,122476064,chr8
Rnf167,+,70647588,70651414,chr11
Rnf168,+,32277460,32301439,chr16
Rnf169,-,99920253,99980458,chr7
Rnf17,+,56402696,56525031,chr14
Rnf170,+,26119379,26143869,chr8
Rnf180,-,105147493,105293014,chr13
Rnf181,-,72359713,72362381,chr6
Rnf182,+,43615796,43670944,chr13
Rnf183,-,62427541,62434726,chr4
Rnf185,-,3415972,3452956,chr11
Rnf186,+,138967111,138968366,chr4
Rnf187,-,58932287,58938906,chr11
Rnf19a,-,36239933,36283147,chr15
Rnf19b,+,129058270,129084526,chr4
Rnf2,-,151469405,151500823,chr1
Rnf20,+,49632059,49656886,chr4
Rnf207,-,152307022,152318625,chr4
Rnf208,+,25242928,25244261,chr2
Rnf214,-,45863690,45906877,chr9
Rnf215,+,4135159,4141192,chr11
Rnf216,-,142990892,143113020,chr5
Rnf217,-,31501886,31609725,chr10
Rnf219,-,104477533,104522666,chr14
Rnf220,-,117271463,117496915,chr4
Rnf222,+,68888552,68895015,chr11
Rnf223,+,156132169,156133419,chr4
Rnf224,-,25234475,25236787,chr2
Rnf24,-,131298487,131352892,chr2
Rnf25,-,74593747,74601397,chr1
Rnf26,-,44110780,44113051,chr9
Rnf31,+,55591789,55603671,chr14
Rnf32,+,29195992,29225524,chr5
Rnf34,+,122850187,122868945,chr5
Rnf38,-,44126211,44168283,chr4
Rnf39,+,36943050,36947986,chr17
Rnf4,+,34336249,34353445,chr5
Rnf40,+,127588697,127603605,chr7
Rnf41,+,128411615,128441441,chr10
Rnf43,+,87663086,87735539,chr11
Rnf44,-,54679398,54693960,chr13
Rnf5,-,34601098,34603561,chr17
Rnf6,-,146209193,146221457,chr5
Rnf7,-,96470956,96478595,chr9
Rnf8,+,29614830,29641659,chr17
Rnft1,+,86484656,86499007,chr11
Rnft2,-,118190735,118245025,chr5
Rngtt,+,33310310,33502614,chr4
Rnh1,-,141160325,141172851,chr7
Rnls,-,33137744,33392295,chr19
Rnmt,+,68300354,68324852,chr18
Rnmtl1,+,76243735,76250622,chr11
Rnpc3,-,113605066,113630149,chr3
Rnpep,-,135262698,135284084,chr1
Rnpepl1,+,92910824,92920585,chr1
Rnps1,+,24414674,24425897,chr17
Rnu11,-,132270078,132270186,chr4
Rnu12,+,83149644,83149794,chr15
Rnu6,-,14438479,14438506,chr19
Rnu7,-,53698563,53698588,chr5
Rnu73b,-,86140616,86140687,chr3
Robo1,+,72663148,73046100,chr16
Robo2,-,73892305,74410912,chr16
Robo3,-,37416044,37433175,chr9
Robo4,+,37402045,37414022,chr9
Rock1,-,10064400,10181792,chr18
Rock2,+,16894977,16988274,chr12
Rogdi,-,5008728,5013553,chr16
Rom1,-,8927381,8929356,chr19
Romo1,+,156144152,156145794,chr2
Ropn1,+,34651210,34678610,chr16
Ropn1l,-,31441209,31453689,chr15
Ror1,+,100095790,100442545,chr4
Ror2,-,53109316,53286109,chr13
Rora,+,68653785,69388246,chr9
Rorb,-,18930608,19111196,chr19
Rorc,+,94372793,94398274,chr3
Ros1,-,52045925,52195244,chr10
Rp1,-,4290845,4409241,chr1
Rp1l1,+,63992430,64033506,chr14
Rp2h,+,20364480,20405653,chrX
Rp9,-,22448311,22468356,chr9
Rpa1,-,75300258,75348383,chr11
Rpa2,+,132768359,132778746,chr4
Rpa3,-,8255935,8259141,chr6
Rpain,+,70970199,70977933,chr11
Rpap1,-,119763958,119787537,chr2
Rpap2,+,107597372,107661853,chr5
Rpap3,-,97675104,97705822,chr15
Rpe,+,66700892,66719805,chr1
Rpe65,+,159599180,159625307,chr3
Rpf1,-,146506345,146521423,chr3
Rpf2,-,40223245,40247039,chr10
Rpgr,-,10158215,10216795,chrX
Rpgrip1,+,52110902,52161339,chr14
Rpgrip1l,-,91217029,91313222,chr8
Rph3a,-,120940499,121010092,chr5
Rph3al,-,75830991,75925891,chr11
Rpia,-,70765719,70792175,chr6
Rpl10,+,74270815,74273135,chrX
Rpl10a,+,28328470,28331033,chr17
Rpl10l,-,66283378,66284401,chr12
Rpl11,-,136049947,136053371,chr4
Rpl12,+,32961711,32964045,chr2
Rpl13,+,123102349,123105242,chr8
Rpl13a,-,45125562,45128745,chr7
Rpl14,+,120571516,120574653,chr9
Rpl14-ps1,+,45324957,45325651,chr7
Rpl15,-,18267822,18270986,chr14
Rpl17,+,75000476,75003381,chr18
Rpl18,+,45718070,45720835,chr7
Rpl18a,-,70894721,70897443,chr8
Rpl19,+,98026709,98030493,chr11
Rpl21,+,146832889,146837032,chr5
Rpl22,+,152324435,152334082,chr4
Rpl22l1,+,28805510,28807415,chr3
Rpl23,-,97777525,97782439,chr11
Rpl23a,-,78180935,78183584,chr11
Rpl24,+,55966274,55971437,chr16
Rpl26,+,68901565,68904534,chr11
Rpl27,+,101442244,101445596,chr11
Rpl27a,+,109519194,109522369,chr7
Rpl28,+,4792964,4794547,chr7
Rpl29,+,106429538,106431567,chr9
Rpl3,-,80077780,80083406,chr15
Rpl30,-,34440507,34443276,chr15
Rpl31,+,39367850,39371910,chr1
Rpl31-ps12,-,16819712,16820196,chr16
Rpl32,-,115805513,115808743,chr6
Rpl34,-,130726826,130730398,chr3
Rpl34-ps1,-,130726836,130730329,chr3
Rpl35,-,39001580,39005131,chr2
Rpl35a,+,33056452,33060188,chr16
Rpl36,+,56613394,56614246,chr17
Rpl36a,+,134585653,134588062,chrX
Rpl36al,-,69182733,69184067,chr12
Rpl37,+,5116612,5119140,chr15
Rpl37a,+,72711259,72713813,chr1
Rpl37rt,-,115102921,115110268,chr5
Rpl38,+,114668542,114672331,chr11
Rpl39,-,37082519,37085184,chrX
Rpl39l,+,10170227,10174911,chr16
Rpl3l,+,24727828,24736149,chr17
Rpl4,+,64173386,64178562,chr9
Rpl41,-,128548109,128549168,chr10
Rpl5,+,107900527,107909005,chr5
Rpl6,+,121204500,121209241,chr5
Rpl7,-,16101295,16104433,chr1
Rpl7a,+,26910806,26913311,chr2
Rpl7l1,-,46773906,46782656,chr17
Rpl8,+,76904070,76906318,chr15
Rpl9,-,65388363,65391431,chr5
Rplp0,+,115559466,115563729,chr5
Rplp1,-,61913282,61914510,chr9
Rplp2,+,141447649,141451342,chr7
Rplp2-ps1,-,75630924,75631749,chr12
Rpn1,+,88084472,88105304,chr6
Rpn2,+,157279097,157326318,chr2
Rpp14,+,8080312,8091846,chr14
Rpp21,-,36255672,36257846,chr17
Rpp25,+,57504101,57505447,chr9
Rpp25l,-,41712032,41713517,chr4
Rpp30,+,36083715,36104773,chr19
Rpp38,-,3328948,3332628,chr2
Rpp40,-,35895103,35906347,chr13
Rpph1,-,50807446,50807771,chr14
Rprd1a,-,24484961,24530204,chr18
Rprd1b,+,158028496,158078207,chr2
Rprd2,-,95759872,95818953,chr3
Rprl1,-,69326936,69327174,chr6
Rprl2,+,22251369,22251607,chr3
Rprl3,-,3803124,3803361,chr8
Rprm,-,54084092,54085552,chr2
Rprml,+,103649508,103650580,chr11
Rps10,-,27630428,27635242,chr17
Rps11,-,45122387,45124389,chr7
Rps12,-,23785182,23787209,chr10
Rps13,-,116331506,116334190,chr7
Rps14,+,60774595,60778546,chr18
Rps15,+,80292430,80294114,chr10
Rps15a,-,118104375,118116147,chr7
Rps15a-ps4,-,132219892,132220589,chr4
Rps15a-ps6,-,6172507,6173331,chr11
Rps16,+,28350688,28352698,chr7
Rps17,-,81342732,81345234,chr7
Rps18,-,33951998,33955641,chr17
Rps19,+,24884713,24889802,chr7
Rps19-ps3,-,147821776,147822202,chr4
Rps19bp1,-,80260613,80264306,chr15
Rps2,+,24720062,24721927,chr17
Rps20,-,3834472,3835600,chr4
Rps21,+,180257378,180258444,chr2
Rps23,+,90923121,90924732,chr13
Rps24,+,24490680,24496146,chr14
Rps25,+,44407713,44410406,chr9
Rps26,-,128624528,128626506,chr10
Rps27,-,90212666,90213648,chr3
Rps27a,-,29545841,29548040,chr11
Rps27l,+,66946117,66949509,chr9
Rps27rt,-,90212666,90213647,chr3
Rps28,-,33823036,33824498,chr17
Rps29,-,69157721,69159186,chr12
Rps3,-,99477896,99483709,chr7
Rps3a1,-,86137939,86142668,chr3
Rps4l,+,148354655,148355596,chr6
Rps4x,-,102184942,102188371,chrX
Rps5,+,12922310,12926686,chr7
Rps6,-,86854098,86857367,chr4
Rps6ka1,-,133847290,133887797,chr4
Rps6ka2,+,7170114,7303316,chr17
Rps6ka3,+,159255781,159368244,chrX
Rps6ka4,-,6829083,6840627,chr19
Rps6ka5,-,100549777,100725028,chr12
Rps6ka6,-,111387836,111537959,chrX
Rps6kb1,-,86499010,86544807,chr11
Rps6kb2,-,4156976,4163245,chr19
Rps6kc1,-,190772878,190911770,chr1
Rps6kl1,-,85135595,85151264,chr12
Rps7,-,28630846,28635953,chr12
Rps8,-,117153835,117156132,chr4
Rps9,+,3704040,3706897,chr7
Rpsa,+,120127765,120132369,chr9
Rptn,+,93393698,93399442,chr3
Rptor,+,119602904,119899591,chr11
Rptoros,-,119820810,119834365,chr11
Rpusd1,+,25727750,25731456,chr17
Rpusd2,+,119034789,119042197,chr2
Rpusd3,-,113415318,113419340,chr6
Rpusd4,+,35267880,35275957,chr9
Rqcd1,+,74506059,74530842,chr1
Rrad,-,104628065,104631321,chr8
Rraga,+,86575672,86577283,chr4
Rragb,+,153139957,153171943,chrX
Rragc,+,123917432,123936997,chr4
Rragd,+,32982997,33022180,chr4
Rras,+,45018006,45021644,chr7
Rras2,-,114046781,114117781,chr7
Rrbp1,-,143947394,144011263,chr2
Rreb1,+,37826037,37952005,chr13
Rrh,-,129808574,129822505,chr3
Rrm1,+,102441694,102469771,chr7
Rrm2,+,24708253,24714146,chr12
Rrm2b,-,37923952,37961055,chr15
Rrn3,+,13780698,13814841,chr16
Rrnad1,-,87922600,87930195,chr3
Rrp1,-,78400361,78413043,chr10
Rrp12,-,41862850,41896153,chr19
Rrp15,-,186721086,186749358,chr1
Rrp1b,+,32036161,32062862,chr17
Rrp36,-,46667452,46674255,chr17
Rrp7a,-,83115845,83122801,chr15
Rrp8,-,105731729,105737385,chr7
Rrp9,+,106477308,106485415,chr9
Rrs1,+,9545407,9547455,chr1
Rs1,+,160768012,160799663,chrX
Rsad1,-,94539797,94549207,chr11
Rsad2,-,26442742,26456452,chr12
Rsbn1,+,103914119,103966620,chr3
Rsbn1l,-,20893023,20951822,chr5
Rsc1a1,-,141683562,141685716,chr4
Rsf1,+,97579895,97692782,chr7
Rsf1os1,-,97598348,97645112,chr7
Rsg1,+,141213955,141220114,chr4
Rsl1,+,67173181,67183498,chr13
Rsl1d1,-,11193036,11203292,chr16
Rsl24d1,+,73113468,73123333,chr9
Rslcan18,-,67096612,67114028,chr13
Rsph1,-,31255019,31277356,chr17
Rsph14,-,74957476,75032586,chr10
Rsph3a,+,7945613,7979556,chr17
Rsph3b,-,6904715,6948356,chr17
Rsph4a,+,33905110,33916021,chr10
Rsph6a,+,19054686,19074447,chr7
Rsph9,-,46129276,46144198,chr17
Rspo1,+,124986429,125009099,chr4
Rspo2,-,43020794,43170818,chr15
Rspo3,-,29453106,29535867,chr10
Rspo4,+,151842926,151874668,chr2
Rspry1,+,94601940,94660276,chr8
Rsrc1,+,66985671,67358403,chr3
Rsrc2,-,123728425,123749414,chr5
Rsrp1,+,134923624,134927370,chr4
Rsu1,-,13076966,13271415,chr2
Rtbdn,+,84946990,84956603,chr8
Rtca,-,116488963,116508175,chr3
Rtcb,-,85938636,85957793,chr10
Rtel1,+,181319723,181356616,chr2
Rtf1,+,119675067,119735407,chr2
Rtfdc1,+,172440577,172469899,chr2
Rtkn,+,83135807,83152579,chr6
Rtkn2,+,67979597,68043864,chr10
Rtl1,-,109590168,109595403,chr12
Rtn1,-,72211748,72409054,chr12
Rtn2,+,19282623,19296164,chr7
Rtn3,-,7425894,7483291,chr19
Rtn4,+,29692897,29744414,chr11
Rtn4ip1,+,43901806,43947862,chr10
Rtn4r,+,18127705,18152408,chr16
Rtn4rl1,+,75193992,75267762,chr11
Rtn4rl2,-,84871945,84886692,chr2
Rtp1,+,23429132,23433960,chr16
Rtp2,-,23925547,23930794,chr16
Rtp3,-,110984942,110989713,chr9
Rtp4,+,23609918,23614222,chr16
Rttn,+,88971789,89131014,chr18
Rubie,-,46568330,46575851,chr14
Rufy1,-,50389302,50431111,chr11
Rufy2,+,62980222,63018742,chr10
Rufy3,+,88565039,88651417,chr5
Rufy4,+,74125540,74148230,chr1
Rundc1,+,101425084,101435665,chr11
Rundc3a,+,102393402,102402939,chr11
Rundc3b,-,8490335,8622952,chr5
Runx1,-,92601465,92826074,chr16
Runx1t1,+,13743301,13895055,chr4
Runx2,-,44495986,44814797,chr17
Runx3,+,135120644,135177990,chr4
Rusc1,-,89083978,89093363,chr3
Rusc2,+,43381981,43427092,chr4
Ruvbl1,+,88465422,88497566,chr6
Ruvbl2,-,45421897,45434464,chr7
Rwdd1,-,33996554,34019616,chr10
Rwdd2a,+,86571987,86574899,chr9
Rwdd2b,-,87433330,87440592,chr16
Rwdd3,-,121155401,121171695,chr3
Rwdd4a,+,47533644,47552837,chr8
Rxfp1,-,79644715,79737794,chr3
Rxfp2,+,150018674,150082186,chr5
Rxfp3,-,11033716,11037968,chr15
Rxfp4,-,88651897,88653142,chr3
Rxra,+,27677200,27763319,chr2
Rxrb,+,34031811,34038403,chr17
Rxrg,+,167598361,167639623,chr1
Rybp,-,100228564,100287358,chr6
Ryk,+,102834919,102908307,chr9
Ryr1,-,29003339,29125151,chr7
Ryr2,-,11553102,12106945,chr13
Ryr3,-,112631381,113030331,chr2
S100a1,-,90511033,90514330,chr3
S100a10,+,93555116,93564645,chr3
S100a11,+,93520495,93526288,chr3
S100a13,+,90514434,90524581,chr3
S100a14,+,90526848,90528835,chr3
S100a16,+,90541222,90543151,chr3
S100a2,+,90590246,90591508,chr3
S100a3,+,90600214,90602702,chr3
S100a4,+,90603769,90606045,chr3
S100a5,+,90608521,90611780,chr3
S100a6,+,90612893,90614414,chr3
S100a7a,+,90654301,90658130,chr3
S100a8,+,90669070,90670034,chr3
S100a9,-,90692629,90695721,chr3
S100b,+,76253835,76261319,chr10
S100g,-,162961991,162964599,chrX
S100pbp,-,129150824,129189482,chr4
S100z,-,95477300,95478655,chr13
S1pr1,-,115710432,115715055,chr3
S1pr2,-,20965951,20976793,chr9
S1pr3,+,51408617,51422797,chr13
S1pr4,-,81497744,81500137,chr10
S1pr5,-,21242916,21248443,chr9
Saa1,-,46740498,46742980,chr7
Saa2,+,46751832,46754314,chr7
Saa3,-,46711997,46715676,chr7
Saa4,-,46727998,46732543,chr7
Saal1,-,46686107,46710651,chr7
Sac3d1,-,6116003,6118586,chr19
Sacm1l,+,123529881,123592598,chr9
Sacs,+,61138456,61240693,chr14
Sae1,-,16320235,16387896,chr7
Safb,+,56584981,56606294,chr17
Safb2,-,56562941,56584583,chr17
Sag,+,87803679,87845157,chr1
Sall1,-,89027242,89044162,chr8
Sall2,-,52311176,52328670,chr14
Sall3,-,80966373,80986578,chr18
Sall4,-,168748331,168767201,chr2
Samd1,+,83997671,84000386,chr8
Samd10,-,181595217,181599147,chr2
Samd11,-,156246965,156255338,chr4
Samd12,-,53461800,53902436,chr15
